	tz	gs	alpha
2023-01-27 20:30:00	131.2854072506937	88.20484203165934	-41.285407250693694
2023-01-27 21:00:00	137.95742021822306	91.62235249332001	-47.95742021822307
2023-01-27 21:30:00	144.61639182604682	95.57271622651866	-54.616391826046836
2023-01-27 22:00:00	151.22368184434595	100.48897798650144	-61.22368184434596
2023-01-27 22:30:00	157.70407492229447	107.27085575932051	-67.70407492229447
2023-01-27 23:00:00	163.8738773468622	118.09582605566108	-73.8738773468622
2023-01-27 23:30:00	169.15735098724303	138.93717814539215	-79.15735098724305
2023-01-28 00:00:00	171.38767565094645	-179.99999999999997	-81.38767565094646
2023-01-28 00:30:00	168.96419344022	-139.72491402967245	-78.96419344021997
2023-01-28 01:00:00	163.7360888311225	-118.81888678732813	-73.73608883112249
2023-01-28 01:30:00	157.59532230854623	-107.84596330459934	-67.59532230854624
2023-01-28 02:00:00	151.1295547417916	-100.95645597357645	-61.129554741791594
2023-01-28 02:30:00	144.5293847823494	-95.96642402227734	-54.5293847823494
2023-01-28 03:00:00	137.87321792191042	-91.96442824864481	-47.87321792191043
2023-01-28 03:30:00	131.20125422265835	-88.50977854703527	-41.20125422265835
2023-01-28 04:00:00	124.53873735422954	-85.36006722943006	-34.538737354229525
2023-01-28 04:30:00	117.90482345418584	-82.36547109534364	-27.904823454185838
2023-01-28 05:00:00	111.31664630404569	-79.42225495136915	-21.31664630404569
2023-01-28 05:30:00	104.79160430917341	-76.4498679987134	-14.791604309173403
2023-01-28 06:00:00	98.34899966359974	-73.37833534281192	-8.348999663599747
2023-01-28 06:30:00	92.01153561105413	-70.14043247991701	-2.011535611054135
2023-01-28 07:00:00	85.8069564277574	-66.66617159532078	4.193043572242603
2023-01-28 07:30:00	79.77003604033877	-62.87848685413914	10.229963959661227
2023-01-28 08:00:00	73.94508770832215	-58.68978686890457	16.05491229167786
2023-01-28 08:30:00	68.38911780447094	-53.999749593897725	21.610882195529058
2023-01-28 09:00:00	63.17560191737283	-48.6956953642895	26.82439808262717
2023-01-28 09:30:00	58.3984841639452	-42.658317304803866	31.601515836054805
2023-01-28 10:00:00	54.175183989754686	-35.77734098310387	35.824816010245314
2023-01-28 10:30:00	50.64598450215336	-27.982470746291906	39.35401549784664
2023-01-28 11:00:00	47.96556698415967	-19.290902811383255	42.03443301584033
2023-01-28 11:30:00	46.282519135987805	-9.858456845423037	43.717480864012195
2023-01-28 12:00:00	45.707675650946435	0.0	44.29232434905357
2023-01-28 12:30:00	46.282519135987805	9.858456845423037	43.717480864012195
2023-01-28 13:00:00	47.96556698415967	19.290902811383255	42.03443301584033
2023-01-28 13:30:00	50.64598450215336	27.982470746291906	39.35401549784664
2023-01-28 14:00:00	54.175183989754686	35.77734098310387	35.824816010245314
2023-01-28 14:30:00	58.3984841639452	42.658317304803866	31.601515836054805
2023-01-28 15:00:00	63.17560191737283	48.6956953642895	26.82439808262717
2023-01-28 15:30:00	68.38911780447094	53.999749593897725	21.610882195529058
2023-01-28 16:00:00	73.94508770832215	58.68978686890457	16.05491229167786
2023-01-28 16:30:00	79.77003604033877	62.87848685413914	10.229963959661227
2023-01-28 17:00:00	85.8069564277574	66.66617159532078	4.193043572242603
2023-01-28 17:30:00	92.01153561105413	70.14043247991701	-2.011535611054135
2023-01-28 18:00:00	98.34899966359974	73.37833534281192	-8.348999663599747
2023-01-28 18:30:00	104.79160430917341	76.4498679987134	-14.791604309173403
2023-01-28 19:00:00	111.31664630404569	79.42225495136915	-21.31664630404569
2023-01-28 19:30:00	117.90482345418584	82.36547109534364	-27.904823454185838
2023-01-28 20:00:00	124.53873735422954	85.36006722943006	-34.538737354229525
2023-01-28 20:30:00	131.20125422265835	88.50977854703527	-41.20125422265835
2023-01-28 21:00:00	137.87321792191042	91.96442824864481	-47.87321792191043
2023-01-28 21:30:00	144.5293847823494	95.96642402227734	-54.5293847823494
2023-01-28 22:00:00	151.1295547417916	100.95645597357645	-61.129554741791594
2023-01-28 22:30:00	157.59532230854623	107.84596330459934	-67.59532230854624
2023-01-28 23:00:00	163.7360888311225	118.81888678732813	-73.73608883112249
2023-01-28 23:30:00	168.96419344022	139.72491402967245	-78.96419344021997
2023-01-29 00:00:00	171.13793770760972	-179.99999999999997	-81.1379377076097
2023-01-29 00:30:00	168.76465783577044	-140.50256617572896	-78.76465783577041
2023-01-29 01:00:00	163.59270519235733	-119.5458878145515	-73.59270519235734
2023-01-29 01:30:00	157.4820387791739	-108.42851129569945	-67.4820387791739
2023-01-29 02:00:00	151.03165206198068	-101.43155694481587	-61.03165206198068
2023-01-29 02:30:00	144.4391035654763	-96.36724698609403	-54.4391035654763
2023-01-29 03:00:00	137.78607375006894	-92.31304703278302	-47.78607375006894
2023-01-29 03:30:00	131.11437802269512	-88.82076321944051	-41.11437802269511
2023-01-29 04:00:00	124.45010827630968	-85.64335720944443	-34.450108276309685
2023-01-29 04:30:00	117.81288315391058	-82.62810874782289	-27.81288315391058
2023-01-29 05:00:00	111.22008736169441	-79.66940381263122	-21.220087361694414
2023-01-29 05:30:00	104.68924411655107	-76.68541723797162	-14.689244116551073
2023-01-29 06:00:00	98.23969930076639	-73.60525847796842	-8.239699300766382
2023-01-29 06:30:00	91.89414462730696	-70.36098837429017	-1.8941446273069662
2023-01-29 07:00:00	85.68027533208245	-66.88198988580719	4.319724667917566
2023-01-29 07:30:00	79.6327953962702	-63.090551529238475	10.367204603729803
2023-01-29 08:00:00	73.79594932371342	-58.89831196592771	16.204050676286577
2023-01-29 08:30:00	68.22671166367377	-54.20392782594733	21.773288336326235
2023-01-29 09:00:00	62.99862330133706	-48.89330027960709	27.001376698662938
2023-01-29 09:30:00	58.205887270483316	-42.845173192883905	31.794112729516684
2023-01-29 10:00:00	53.96651217729166	-35.94678341932324	36.03348782270834
2023-01-29 10:30:00	50.421848532550925	-28.1251468232632	39.578151467449075
2023-01-29 11:00:00	47.72818272152031	-19.39554159360822	42.27181727847969
2023-01-29 11:30:00	46.03603973337926	-9.914207769697958	43.96396026662073
2023-01-29 12:00:00	45.45793770760969	0.0	44.54206229239032
2023-01-29 12:30:00	46.03603973337926	9.914207769697958	43.96396026662073
2023-01-29 13:00:00	47.72818272152031	19.39554159360822	42.27181727847969
2023-01-29 13:30:00	50.421848532550925	28.1251468232632	39.578151467449075
2023-01-29 14:00:00	53.96651217729166	35.94678341932324	36.03348782270834
2023-01-29 14:30:00	58.205887270483316	42.845173192883905	31.794112729516684
2023-01-29 15:00:00	62.99862330133706	48.89330027960709	27.001376698662938
2023-01-29 15:30:00	68.22671166367377	54.20392782594733	21.773288336326235
2023-01-29 16:00:00	73.79594932371342	58.89831196592771	16.204050676286577
2023-01-29 16:30:00	79.6327953962702	63.090551529238475	10.367204603729803
2023-01-29 17:00:00	85.68027533208245	66.88198988580719	4.319724667917566
2023-01-29 17:30:00	91.89414462730696	70.36098837429017	-1.8941446273069662
2023-01-29 18:00:00	98.23969930076639	73.60525847796842	-8.239699300766382
2023-01-29 18:30:00	104.68924411655107	76.68541723797162	-14.689244116551073
2023-01-29 19:00:00	111.22008736169441	79.66940381263122	-21.220087361694414
2023-01-29 19:30:00	117.81288315391058	82.62810874782289	-27.81288315391058
2023-01-29 20:00:00	124.45010827630968	85.64335720944443	-34.450108276309685
2023-01-29 20:30:00	131.11437802269512	88.82076321944051	-41.11437802269511
2023-01-29 21:00:00	137.78607375006894	92.31304703278302	-47.78607375006894
2023-01-29 21:30:00	144.4391035654763	96.36724698609403	-54.4391035654763
2023-01-29 22:00:00	151.03165206198068	101.43155694481587	-61.03165206198068
2023-01-29 22:30:00	157.4820387791739	108.42851129569945	-67.4820387791739
2023-01-29 23:00:00	163.59270519235733	119.5458878145515	-73.59270519235734
2023-01-29 23:30:00	168.76465783577044	140.50256617572896	-78.76465783577041
2023-01-30 00:00:00	170.88277769042833	-179.99999999999997	-80.88277769042831
2023-01-30 00:30:00	168.55877962184468	-141.26930278759733	-78.5587796218447
2023-01-30 01:00:00	163.44367125756725	-120.27591138147392	-73.44367125756725
2023-01-30 01:30:00	157.3641524985553	-109.01794346323166	-67.36415249855533
2023-01-30 02:00:00	150.92991052744898	-101.91392742625712	-60.929910527448996
2023-01-30 02:30:00	144.3454982656145	-96.77493802399329	-54.345498265614516
2023-01-30 03:00:00	137.69595109367336	-92.66802211025251	-47.695951093673344
2023-01-30 03:30:00	131.02475432974117	-89.13764661537168	-41.02475432974117
2023-01-30 04:00:00	124.35888160948583	-85.93217513726519	-34.35888160948583
2023-01-30 04:30:00	117.7184344954609	-82.89598846172639	-27.7184344954609
2023-01-30 05:00:00	111.12106101750071	-79.9215840857327	-21.121061017500715
2023-01-30 05:30:00	104.58441650000692	-76.92585248710893	-14.584416500006926
2023-01-30 06:00:00	98.12789434345339	-73.83697884022628	-8.127894343453402
2023-01-30 06:30:00	91.7741760114635	-70.58630191246112	-1.7741760114635108
2023-01-30 07:00:00	85.5509069514575	-67.10256828190771	4.449093048542495
2023-01-30 07:30:00	79.49271875298979	-63.3074123083609	10.507281247010217
2023-01-30 08:00:00	73.64378336260177	-59.11169022614056	16.356216637398234
2023-01-30 08:30:00	68.06103898195165	-54.41301668982411	21.93896101804835
2023-01-30 09:00:00	62.818087942251225	-49.09583840194171	27.18191205774878
2023-01-30 09:30:00	58.009391935502464	-43.03689133530696	31.990608064497533
2023-01-30 10:00:00	53.753557406002436	-36.12083390749331	36.246442593997564
2023-01-30 10:30:00	50.19302771751686	-28.27187637473972	39.806972282483144
2023-01-30 11:00:00	47.485743588109656	-19.503269246085875	42.514256411890344
2023-01-30 11:30:00	45.78423723528672	-9.971648932509503	44.21576276471328
2023-01-30 12:00:00	45.202777690428356	0.0	44.797222309571644
2023-01-30 12:30:00	45.78423723528672	9.971648932509503	44.21576276471328
2023-01-30 13:00:00	47.485743588109656	19.503269246085875	42.514256411890344
2023-01-30 13:30:00	50.19302771751686	28.27187637473972	39.806972282483144
2023-01-30 14:00:00	53.753557406002436	36.12083390749331	36.246442593997564
2023-01-30 14:30:00	58.009391935502464	43.03689133530696	31.990608064497533
2023-01-30 15:00:00	62.818087942251225	49.09583840194171	27.18191205774878
2023-01-30 15:30:00	68.06103898195165	54.41301668982411	21.93896101804835
2023-01-30 16:00:00	73.64378336260177	59.11169022614056	16.356216637398234
2023-01-30 16:30:00	79.49271875298979	63.3074123083609	10.507281247010217
2023-01-30 17:00:00	85.5509069514575	67.10256828190771	4.449093048542495
2023-01-30 17:30:00	91.7741760114635	70.58630191246112	-1.7741760114635108
2023-01-30 18:00:00	98.12789434345339	73.83697884022628	-8.127894343453402
2023-01-30 18:30:00	104.58441650000692	76.92585248710893	-14.584416500006926
2023-01-30 19:00:00	111.12106101750071	79.9215840857327	-21.121061017500715
2023-01-30 19:30:00	117.7184344954609	82.89598846172639	-27.7184344954609
2023-01-30 20:00:00	124.35888160948583	85.93217513726519	-34.35888160948583
2023-01-30 20:30:00	131.02475432974117	89.13764661537168	-41.02475432974117
2023-01-30 21:00:00	137.69595109367336	92.66802211025251	-47.695951093673344
2023-01-30 21:30:00	144.3454982656145	96.77493802399329	-54.345498265614516
2023-01-30 22:00:00	150.92991052744898	101.91392742625712	-60.929910527448996
2023-01-30 22:30:00	157.3641524985553	109.01794346323166	-67.36415249855533
2023-01-30 23:00:00	163.44367125756725	120.27591138147392	-73.44367125756725
2023-01-30 23:30:00	168.55877962184468	141.26930278759733	-78.5587796218447
2023-01-31 00:00:00	170.62227120882224	-179.99999999999997	-80.62227120882226
2023-01-31 00:30:00	168.34660230214607	-142.02438969519545	-78.34660230214607
2023-01-31 01:00:00	163.2889396931775	-121.0080593069781	-73.2889396931775
2023-01-31 01:30:00	157.2415960895303	-109.61370118945511	-67.24159608953032
2023-01-31 02:00:00	150.82426948837602	-102.40320944599463	-60.824269488376025
2023-01-31 02:30:00	144.24852070694345	-97.18924621318251	-54.24852070694345
2023-01-31 03:00:00	137.6028146240188	-93.02916371642208	-47.6028146240188
2023-01-31 03:30:00	130.93235986474298	-89.46027687107764	-40.932359864742985
2023-01-31 04:00:00	124.26504522401285	-86.22639440153982	-34.26504522401286
2023-01-31 04:30:00	117.621475748099	-83.1690015527217	-27.621475748098995
2023-01-31 05:00:00	111.01957537390726	-80.17870058582972	-21.019575373907255
2023-01-31 05:30:00	104.47713899007178	-77.17108935472962	-14.477138990071785
2023-01-31 06:00:00	98.01361146720946	-74.07342125474855	-8.013611467209465
2023-01-31 06:30:00	91.65166537831038	-70.81630639186542	-1.651665378310382
2023-01-31 07:00:00	85.41889565824586	-67.32784850700286	4.581104341754147
2023-01-31 07:30:00	79.34985901397043	-63.52901994799172	10.650140986029562
2023-01-31 08:00:00	73.4886508937495	-59.329882688726165	16.511349106250506
2023-01-31 08:30:00	67.89216835890545	-54.626989342188786	22.107831641094545
2023-01-31 09:00:00	62.63407090469253	-49.30329717530973	27.36592909530747
2023-01-31 09:30:00	57.80907803004159	-43.23347527140283	32.19092196995842
2023-01-31 10:00:00	53.536402053094186	-36.299512072178985	36.463597946905814
2023-01-31 10:30:00	49.95960427758919	-28.422691072961598	40.04039572241081
2023-01-31 11:00:00	47.238329445463116	-19.614119694704716	42.76167055453688
2023-01-31 11:30:00	45.527188576442434	-10.030802688699398	44.472811423557566
2023-01-31 12:00:00	44.94227120882231	0.0	45.057728791177695
2023-01-31 12:30:00	45.527188576442434	10.030802688699398	44.472811423557566
2023-01-31 13:00:00	47.238329445463116	19.614119694704716	42.76167055453688
2023-01-31 13:30:00	49.95960427758919	28.422691072961598	40.04039572241081
2023-01-31 14:00:00	53.536402053094186	36.299512072178985	36.463597946905814
2023-01-31 14:30:00	57.80907803004159	43.23347527140283	32.19092196995842
2023-01-31 15:00:00	62.63407090469253	49.30329717530973	27.36592909530747
2023-01-31 15:30:00	67.89216835890545	54.626989342188786	22.107831641094545
2023-01-31 16:00:00	73.4886508937495	59.329882688726165	16.511349106250506
2023-01-31 16:30:00	79.34985901397043	63.52901994799172	10.650140986029562
2023-01-31 17:00:00	85.41889565824586	67.32784850700286	4.581104341754147
2023-01-31 17:30:00	91.65166537831038	70.81630639186542	-1.651665378310382
2023-01-31 18:00:00	98.01361146720946	74.07342125474855	-8.013611467209465
2023-01-31 18:30:00	104.47713899007178	77.17108935472962	-14.477138990071785
2023-01-31 19:00:00	111.01957537390726	80.17870058582972	-21.019575373907255
2023-01-31 19:30:00	117.621475748099	83.1690015527217	-27.621475748098995
2023-01-31 20:00:00	124.26504522401285	86.22639440153982	-34.26504522401286
2023-01-31 20:30:00	130.93235986474298	89.46027687107764	-40.932359864742985
2023-01-31 21:00:00	137.6028146240188	93.02916371642208	-47.6028146240188
2023-01-31 21:30:00	144.24852070694345	97.18924621318251	-54.24852070694345
2023-01-31 22:00:00	150.82426948837602	102.40320944599463	-60.824269488376025
2023-01-31 22:30:00	157.2415960895303	109.61370118945511	-67.24159608953032
2023-01-31 23:00:00	163.2889396931775	121.0080593069781	-73.2889396931775
2023-01-31 23:30:00	168.34660230214607	142.02438969519545	-78.34660230214607
2023-02-01 00:00:00	170.3564954564842	-179.99999999999997	-80.3564954564842
2023-02-01 00:30:00	168.12817700096446	-142.76718677742195	-78.12817700096444
2023-02-01 01:00:00	163.12847116075523	-121.74145589895555	-73.12847116075523
2023-02-01 01:30:00	157.11430690128702	-110.21522487957631	-67.11430690128701
2023-02-01 02:00:00	150.71467114240806	-102.89904113146898	-60.71467114240808
2023-02-01 02:30:00	144.14812461395874	-97.60991710971516	-54.14812461395873
2023-02-01 03:00:00	137.5066304179014	-93.39627924474154	-47.506630417901405
2023-02-01 03:30:00	130.83717248490726	-89.78849982173213	-40.837172484907256
2023-02-01 04:00:00	124.16858797891493	-86.52588647508699	-34.168587978914935
2023-02-01 04:30:00	117.52200609431458	-83.4470376896119	-27.52200609431458
2023-02-01 05:00:00	110.91563941793615	-80.44065666964728	-20.91563941793615
2023-02-01 05:30:00	104.3674300071847	-77.42104212493435	-14.367430007184709
2023-02-01 06:00:00	97.89687827028051	-74.31450932061612	-7.89687827028051
2023-02-01 06:30:00	91.5266493226428	-71.05093396221635	-1.5266493226427955
2023-02-01 07:00:00	85.2842868856956	-67.55777121012738	4.7157131143044095
2023-02-01 07:30:00	79.20427024780554	-63.75532421649945	10.795729752194463
2023-02-01 08:00:00	73.33061427772951	-59.55284952761529	16.669385722270487
2023-02-01 08:30:00	67.72016983125948	-54.845818266119466	22.279830168740528
2023-02-01 09:00:00	62.44664884409378	-49.515663669491126	27.553351155906224
2023-02-01 09:30:00	57.60502715731046	-43.43492860440721	32.39497284268954
2023-02-01 10:00:00	53.315130323532	-36.48283816060858	36.684869676468004
2023-02-01 10:30:00	49.7216622742764	-28.577623752656052	40.27833772572361
2023-02-01 11:00:00	46.986021916687996	-19.7281282477672	43.01397808331201
2023-02-01 11:30:00	45.26497233392388	-10.091692367205384	44.735027666076114
2023-02-01 12:00:00	44.67649545648422	0.0	45.32350454351579
2023-02-01 12:30:00	45.26497233392388	10.091692367205384	44.735027666076114
2023-02-01 13:00:00	46.986021916687996	19.7281282477672	43.01397808331201
2023-02-01 13:30:00	49.7216622742764	28.577623752656052	40.27833772572361
2023-02-01 14:00:00	53.315130323532	36.48283816060858	36.684869676468004
2023-02-01 14:30:00	57.60502715731046	43.43492860440721	32.39497284268954
2023-02-01 15:00:00	62.44664884409378	49.515663669491126	27.553351155906224
2023-02-01 15:30:00	67.72016983125948	54.845818266119466	22.279830168740528
2023-02-01 16:00:00	73.33061427772951	59.55284952761529	16.669385722270487
2023-02-01 16:30:00	79.20427024780554	63.75532421649945	10.795729752194463
2023-02-01 17:00:00	85.2842868856956	67.55777121012738	4.7157131143044095
2023-02-01 17:30:00	91.5266493226428	71.05093396221635	-1.5266493226427955
2023-02-01 18:00:00	97.89687827028051	74.31450932061612	-7.89687827028051
2023-02-01 18:30:00	104.3674300071847	77.42104212493435	-14.367430007184709
2023-02-01 19:00:00	110.91563941793615	80.44065666964728	-20.91563941793615
2023-02-01 19:30:00	117.52200609431458	83.4470376896119	-27.52200609431458
2023-02-01 20:00:00	124.16858797891493	86.52588647508699	-34.168587978914935
2023-02-01 20:30:00	130.83717248490726	89.78849982173213	-40.837172484907256
2023-02-01 21:00:00	137.5066304179014	93.39627924474154	-47.506630417901405
2023-02-01 21:30:00	144.14812461395874	97.60991710971516	-54.14812461395873
2023-02-01 22:00:00	150.71467114240806	102.89904113146898	-60.71467114240808
2023-02-01 22:30:00	157.11430690128702	110.21522487957631	-67.11430690128701
2023-02-01 23:00:00	163.12847116075523	121.74145589895555	-73.12847116075523
2023-02-01 23:30:00	168.12817700096446	142.76718677742195	-78.12817700096444
2023-02-02 00:00:00	170.08552918850546	-179.99999999999997	-80.08552918850546
2023-02-02 00:30:00	167.90356201788683	-143.49714384603462	-77.90356201788681
2023-02-02 01:00:00	162.96223442709172	-122.47525066248274	-72.96223442709173
2023-02-02 01:30:00	156.9822272574939	-110.82195534616322	-66.9822272574939
2023-02-02 02:00:00	150.60106074622695	-103.4010573276802	-60.60106074622694
2023-02-02 02:30:00	144.04426577374235	-98.0366930687062	-54.04426577374233
2023-02-02 03:00:00	137.40736608044057	-93.7691734409196	-47.407366080440575
2023-02-02 03:30:00	130.73917127636923	-90.12215913445128	-40.73917127636923
2023-02-02 04:00:00	124.06949979106577	-86.8305210139092	-34.06949979106577
2023-02-02 04:30:00	117.42002567980178	-83.72998497189637	-27.42002567980178
2023-02-02 05:00:00	110.80926305519459	-80.70735429782472	-20.809263055194588
2023-02-02 05:30:00	104.25530888201978	-77.67562380762924	-14.25530888201977
2023-02-02 06:00:00	97.77772328205546	-74.56016545062508	-7.777723282055461
2023-02-02 06:30:00	91.39916541738049	-71.29011565532659	-1.3991654173804842
2023-02-02 07:00:00	85.14712711723057	-67.7922759857471	4.852872882769426
2023-02-02 07:30:00	79.05600767031169	-63.98627390352992	10.943992329688312
2023-02-02 08:00:00	73.16973714376962	-59.78055005036828	16.830262856230373
2023-02-02 08:30:00	67.5451148467766	-55.069475260385474	22.454885153223405
2023-02-02 09:00:00	62.25589998040131	-49.732924562958154	27.744100019598687
2023-02-02 09:30:00	57.39732262868241	-43.641254985233935	32.60267737131759
2023-02-02 10:00:00	53.08982822988566	-36.670833038604734	36.91017177011433
2023-02-02 10:30:00	49.4792875929108	-28.736708429666557	40.5207124070892
2023-02-02 11:00:00	46.72890436897425	-19.84533163472101	43.27109563102575
2023-02-02 11:30:00	44.997668706344164	-10.154342305154248	45.00233129365583
2023-02-02 12:00:00	44.405529188505476	0.0	45.594470811494524
2023-02-02 12:30:00	44.997668706344164	10.154342305154248	45.00233129365583
2023-02-02 13:00:00	46.72890436897425	19.84533163472101	43.27109563102575
2023-02-02 13:30:00	49.4792875929108	28.736708429666557	40.5207124070892
2023-02-02 14:00:00	53.08982822988566	36.670833038604734	36.91017177011433
2023-02-02 14:30:00	57.39732262868241	43.641254985233935	32.60267737131759
2023-02-02 15:00:00	62.25589998040131	49.732924562958154	27.744100019598687
2023-02-02 15:30:00	67.5451148467766	55.069475260385474	22.454885153223405
2023-02-02 16:00:00	73.16973714376962	59.78055005036828	16.830262856230373
2023-02-02 16:30:00	79.05600767031169	63.98627390352992	10.943992329688312
2023-02-02 17:00:00	85.14712711723057	67.7922759857471	4.852872882769426
2023-02-02 17:30:00	91.39916541738049	71.29011565532659	-1.3991654173804842
2023-02-02 18:00:00	97.77772328205546	74.56016545062508	-7.777723282055461
2023-02-02 18:30:00	104.25530888201978	77.67562380762924	-14.25530888201977
2023-02-02 19:00:00	110.80926305519459	80.70735429782472	-20.809263055194588
2023-02-02 19:30:00	117.42002567980178	83.72998497189637	-27.42002567980178
2023-02-02 20:00:00	124.06949979106577	86.8305210139092	-34.06949979106577
2023-02-02 20:30:00	130.73917127636923	90.12215913445128	-40.73917127636923
2023-02-02 21:00:00	137.40736608044057	93.7691734409196	-47.407366080440575
2023-02-02 21:30:00	144.04426577374235	98.0366930687062	-54.04426577374233
2023-02-02 22:00:00	150.60106074622695	103.4010573276802	-60.60106074622694
2023-02-02 22:30:00	156.9822272574939	110.82195534616322	-66.9822272574939
2023-02-02 23:00:00	162.96223442709172	122.47525066248274	-72.96223442709173
2023-02-02 23:30:00	167.90356201788683	143.49714384603462	-77.90356201788681
2023-02-03 00:00:00	169.80945269803908	-179.99999999999997	-79.80945269803911
2023-02-03 00:30:00	167.6728223788142	-144.2137961032372	-77.6728223788142
2023-02-03 01:00:00	162.790206429679	-123.20862077926668	-72.79020642967899
2023-02-03 01:30:00	156.84530468357872	-111.43333519673041	-66.84530468357873
2023-02-03 02:00:00	150.48338681803685	-103.9088902334855	-60.48338681803685
2023-02-03 02:30:00	143.9369021936551	-98.46931357614837	-53.93690219365509
2023-02-03 03:00:00	137.30499086520064	-94.14764860364211	-47.30499086520064
2023-02-03 03:30:00	130.6383366450455	-90.46109644493332	-40.63833664504553
2023-02-03 04:00:00	123.967771702916	-87.14016595818559	-33.96777170291598
2023-02-03 04:30:00	117.31553566234196	-84.01773000836684	-27.315535662341947
2023-02-03 05:00:00	110.70045714293335	-80.97869409773442	-20.700457142933338
2023-02-03 05:30:00	104.1407958749415	-77.93474618895941	-14.14079587494151
2023-02-03 06:00:00	97.65617597066506	-74.81031091097464	-7.656175970665071
2023-02-03 06:30:00	91.26925221082075	-71.53378141463818	-1.2692522108207556
2023-02-03 07:00:00	85.00746387482926	-68.03130139306484	4.992536125170752
2023-02-03 07:30:00	78.90512762564605	-64.22181682871032	11.094872374353946
2023-02-03 08:00:00	73.00608436553073	-60.01294269607117	16.99391563446927
2023-02-03 08:30:00	67.3670762370476	-55.2979314273452	22.63292376295241
2023-02-03 09:00:00	62.06190407061265	-49.95506612399318	27.93809592938736
2023-02-03 09:30:00	57.186049438685124	-43.85245809414913	32.81395056131487
2023-02-03 10:00:00	52.86058357142106	-36.863518184658815	37.13941642857894
2023-02-03 10:30:00	49.2325679250365	-28.899980318835887	40.7674320749635
2023-02-03 11:00:00	46.46706189579146	-19.96576804570603	43.53293810420854
2023-02-03 11:30:00	44.72535949266193	-10.218777883274484	45.27464050733807
2023-02-03 12:00:00	44.12945269803914	0.0	45.870547301960855
2023-02-03 12:30:00	44.72535949266193	10.218777883274484	45.27464050733807
2023-02-03 13:00:00	46.46706189579146	19.96576804570603	43.53293810420854
2023-02-03 13:30:00	49.2325679250365	28.899980318835887	40.7674320749635
2023-02-03 14:00:00	52.86058357142106	36.863518184658815	37.13941642857894
2023-02-03 14:30:00	57.186049438685124	43.85245809414913	32.81395056131487
2023-02-03 15:00:00	62.06190407061265	49.95506612399318	27.93809592938736
2023-02-03 15:30:00	67.3670762370476	55.2979314273452	22.63292376295241
2023-02-03 16:00:00	73.00608436553073	60.01294269607117	16.99391563446927
2023-02-03 16:30:00	78.90512762564605	64.22181682871032	11.094872374353946
2023-02-03 17:00:00	85.00746387482926	68.03130139306484	4.992536125170752
2023-02-03 17:30:00	91.26925221082075	71.53378141463818	-1.2692522108207556
2023-02-03 18:00:00	97.65617597066506	74.81031091097464	-7.656175970665071
2023-02-03 18:30:00	104.1407958749415	77.93474618895941	-14.14079587494151
2023-02-03 19:00:00	110.70045714293335	80.97869409773442	-20.700457142933338
2023-02-03 19:30:00	117.31553566234196	84.01773000836684	-27.315535662341947
2023-02-03 20:00:00	123.967771702916	87.14016595818559	-33.96777170291598
2023-02-03 20:30:00	130.6383366450455	90.46109644493332	-40.63833664504553
2023-02-03 21:00:00	137.30499086520064	94.14764860364211	-47.30499086520064
2023-02-03 21:30:00	143.9369021936551	98.46931357614837	-53.93690219365509
2023-02-03 22:00:00	150.48338681803685	103.9088902334855	-60.48338681803685
2023-02-03 22:30:00	156.84530468357872	111.43333519673041	-66.84530468357873
2023-02-03 23:00:00	162.790206429679	123.20862077926668	-72.79020642967899
2023-02-03 23:30:00	167.6728223788142	144.2137961032372	-77.6728223788142
2023-02-04 00:00:00	169.52834779250762	-179.99999999999997	-79.5283477925076
2023-02-04 00:30:00	167.43602938892064	-144.91675928014064	-77.43602938892066
2023-02-04 01:00:00	162.6123722990671	-123.94077333973937	-72.61237229906708
2023-02-04 01:30:00	156.7034921122217	-112.04881021443362	-66.70349211222171
2023-02-04 02:00:00	150.36160133018822	-104.42217005292302	-60.36160133018823
2023-02-04 02:30:00	143.82599425394397	-98.90751559127031	-53.82599425394398
2023-02-04 03:00:00	137.1994757912786	-94.53150479137226	-47.19947579127857
2023-02-04 03:30:00	130.53465040544162	-90.80515149747332	-40.53465040544163
2023-02-04 04:00:00	123.8633959487047	-87.45468763508535	-33.8633959487047
2023-02-04 04:30:00	117.20853825947513	-84.31015799662255	-27.20853825947513
2023-02-04 05:00:00	110.5892335220729	-81.2545754266829	-20.58923352207291
2023-02-04 05:30:00	104.0239121945275	-78.19831988179362	-14.023912194527497
2023-02-04 06:00:00	97.53226674969022	-75.06486586078564	-7.5322667496902165
2023-02-04 06:30:00	91.13694922299733	-71.78186012441188	-1.1369492229973295
2023-02-04 07:00:00	84.86534570646793	-68.27478497481616	5.134654293532061
2023-02-04 07:30:00	78.75168756641924	-64.46189984963009	11.248312433580764
2023-02-04 08:00:00	72.83972203579965	-60.2499850322116	17.160277964200343
2023-02-04 08:30:00	67.18612818913203	-55.53115715942226	22.81387181086797
2023-02-04 09:00:00	61.86474238016567	-50.18207418992221	28.135257619834327
2023-02-04 09:30:00	56.97129423895989	-44.068541620233596	33.028705761040115
2023-02-04 10:00:00	52.62748591241263	-37.06091568200504	37.37251408758736
2023-02-04 10:30:00	48.9815927503242	-29.067475851024547	41.0184072496758
2023-02-04 11:00:00	46.20058129878013	-20.089477171892877	43.79941870121987
2023-02-04 11:30:00	44.44812807062109	-10.285025562673708	45.55187192937891
