Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,554176,-,-,-,21.81,-102.3,-6,1876,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2018,1,1,0,30,0,0,0,5.9,9.200000000000001,820,46,1.6,0.18
2018,1,1,1,30,0,0,0,5.6000000000000005,8.6,820,57,1.8,0.18
2018,1,1,2,30,0,0,0,5.2,8,820,66,2,0.18
2018,1,1,3,30,0,0,0,4.7,7.4,820,71,2,0.18
2018,1,1,4,30,0,0,0,4.4,6.9,820,73,1.9000000000000001,0.18
2018,1,1,5,30,0,0,0,4.6000000000000005,6.5,820,72,1.8,0.18
2018,1,1,6,30,0,0,0,5.2,6.5,821,70,1.8,0.18
2018,1,1,7,30,47,8,8,5.800000000000001,8.1,821,72,2.6,0.18
2018,1,1,8,30,587,50,172,6.800000000000001,11,822,81,3.5,0.18
2018,1,1,9,30,844,63,398,7.1000000000000005,14.200000000000001,822,93,3.8000000000000003,0.18
2018,1,1,10,30,935,70,584,5.800000000000001,17.400000000000002,821,104,3.6,0.18
2018,1,1,11,30,973,78,715,4.1000000000000005,19.900000000000002,821,113,2.8000000000000003,0.18
2018,1,1,12,30,981,84,777,3.8000000000000003,21.3,820,130,2,0.18
2018,1,1,13,30,974,87,768,4.1000000000000005,22,819,154,1.7000000000000002,0.18
2018,1,1,14,30,939,88,684,4.4,22.1,818,183,1.5,0.18
2018,1,1,15,30,868,87,536,4.6000000000000005,21.6,818,208,1.3,0.18
2018,1,1,16,30,747,75,340,4.6000000000000005,20.3,818,220,1,0.18
2018,1,1,17,30,476,50,126,7.6000000000000005,19.400000000000002,818,222,0.8,0.18
2018,1,1,18,30,0,0,0,6.6000000000000005,16.2,819,183,0.9,0.18
2018,1,1,19,30,0,0,0,6,14.5,819,144,1.1,0.18
2018,1,1,20,30,0,0,0,5.9,12.600000000000001,819,120,1.4000000000000001,0.18
2018,1,1,21,30,0,0,0,6,10.8,819,109,1.5,0.18
2018,1,1,22,30,0,0,0,6.1000000000000005,9.5,819,104,1.6,0.18
2018,1,1,23,30,0,0,0,6.2,8.6,819,101,1.7000000000000002,0.18
2018,1,2,0,30,0,0,0,6.2,7.800000000000001,819,101,1.7000000000000002,0.18
2018,1,2,1,30,0,0,0,6,7.2,819,101,1.6,0.18
2018,1,2,2,30,0,0,0,5.800000000000001,7,818,95,1.6,0.18
2018,1,2,3,30,0,0,0,5.6000000000000005,6.800000000000001,818,87,1.6,0.18
2018,1,2,4,30,0,0,0,5.4,6.6000000000000005,819,77,1.6,0.18
2018,1,2,5,30,0,0,0,5.2,6.4,819,66,1.5,0.18
2018,1,2,6,30,0,0,0,5.1000000000000005,6.300000000000001,820,66,1.5,0.18
2018,1,2,7,30,40,9,9,5,7.4,820,84,1.6,0.18
2018,1,2,8,30,417,69,155,5.6000000000000005,10,820,107,1.6,0.18
2018,1,2,9,30,754,86,385,6.5,14.200000000000001,820,157,1.3,0.18
2018,1,2,10,30,860,98,571,6.4,18.400000000000002,820,216,1.5,0.18
2018,1,2,11,30,911,107,704,5.6000000000000005,21,819,236,2,0.18
2018,1,2,12,30,926,112,767,5.5,22.200000000000003,818,243,2.3000000000000003,0.18
2018,1,2,13,30,921,112,757,5.4,22.700000000000003,817,250,2.4000000000000004,0.18
2018,1,2,14,30,891,109,676,5.4,22.700000000000003,816,254,2.4000000000000004,0.18
2018,1,2,15,30,770,116,516,5.4,22.200000000000003,816,253,2.3000000000000003,0.18
2018,1,2,16,30,696,87,336,5.6000000000000005,20.700000000000003,816,249,1.7000000000000002,0.18
2018,1,2,17,30,388,55,118,8.6,19.5,816,247,1.2000000000000002,0.18
2018,1,2,18,30,0,0,0,8.5,16.1,816,257,1,0.18
2018,1,2,19,30,0,0,0,7.9,15.200000000000001,817,268,1.1,0.18
2018,1,2,20,30,0,0,0,7.7,14.4,817,281,1,0.18
2018,1,2,21,30,0,0,0,7.5,13.600000000000001,818,295,1,0.18
2018,1,2,22,30,0,0,0,7.2,12.9,818,310,1,0.18
2018,1,2,23,30,0,0,0,6.9,12.200000000000001,818,325,1.1,0.18
2018,1,3,0,30,0,0,0,6.6000000000000005,11.4,818,339,1.2000000000000002,0.18
2018,1,3,1,30,0,0,0,6.5,10.600000000000001,818,351,1.4000000000000001,0.18
2018,1,3,2,30,0,0,0,6.300000000000001,9.8,818,181,1.7000000000000002,0.18
2018,1,3,3,30,0,0,0,6.1000000000000005,8.9,818,7,1.9000000000000001,0.18
2018,1,3,4,30,0,0,0,5.9,8.1,818,12,2.2,0.18
2018,1,3,5,30,0,0,0,5.6000000000000005,7.4,818,17,2.5,0.18
2018,1,3,6,30,0,0,0,5.300000000000001,7.1000000000000005,819,23,2.7,0.18
2018,1,3,7,30,49,8,8,5,8,819,29,3,0.18
2018,1,3,8,30,564,58,174,5.2,10.8,820,35,3.5,0.18
2018,1,3,9,30,783,80,390,5.2,14.5,820,41,3.6,0.18
2018,1,3,10,30,881,91,575,4.800000000000001,18,820,44,3.2,0.18
2018,1,3,11,30,929,99,708,4.800000000000001,20.400000000000002,819,40,2.6,0.18
2018,1,3,12,30,952,100,774,5.300000000000001,21.6,818,33,2.2,0.18
2018,1,3,13,30,953,98,767,5.4,22.200000000000003,817,29,2.1,0.18
2018,1,3,14,30,937,91,689,5.2,22.3,816,27,1.9000000000000001,0.18
2018,1,3,15,30,891,81,546,4.9,21.900000000000002,816,27,1.9000000000000001,0.18
2018,1,3,16,30,787,68,351,4.6000000000000005,20.400000000000002,816,31,1.6,0.18
2018,1,3,17,30,538,47,135,7,19.3,816,34,1.3,0.18
2018,1,3,18,30,0,0,0,7.1000000000000005,14.700000000000001,817,47,1.4000000000000001,0.18
2018,1,3,19,30,0,0,0,6.2,13.5,818,52,1.9000000000000001,0.18
2018,1,3,20,30,0,0,0,5.5,12.3,818,56,2.3000000000000003,0.18
2018,1,3,21,30,0,0,0,5.2,11,819,58,2.4000000000000004,0.18
2018,1,3,22,30,0,0,0,5,9.9,819,58,2.4000000000000004,0.18
2018,1,3,23,30,0,0,0,4.9,8.9,819,58,2.4000000000000004,0.18
2018,1,4,0,30,0,0,0,4.7,8.1,819,60,2.3000000000000003,0.18
2018,1,4,1,30,0,0,0,4.6000000000000005,7.300000000000001,818,63,2.1,0.18
2018,1,4,2,30,0,0,0,4.4,6.6000000000000005,818,66,1.8,0.18
2018,1,4,3,30,0,0,0,4.2,6,818,67,1.5,0.18
2018,1,4,4,30,0,0,0,3.9000000000000004,5.6000000000000005,818,68,1.5,0.18
2018,1,4,5,30,0,0,0,3.7,5.4,818,66,1.5,0.18
2018,1,4,6,30,0,0,0,3.5,5.2,819,64,1.4000000000000001,0.18
2018,1,4,7,30,56,9,9,3.4000000000000004,6.300000000000001,819,64,1.6,0.18
2018,1,4,8,30,466,60,156,3.6,9.3,820,70,1.7000000000000002,0.18
2018,1,4,9,30,817,72,396,4.2,13.700000000000001,820,108,1.1,0.18
2018,1,4,10,30,916,82,586,4.6000000000000005,18.1,820,189,1.1,0.18
2018,1,4,11,30,962,88,720,4.9,20.6,819,238,1.7000000000000002,0.18
2018,1,4,12,30,978,91,784,5,21.8,818,242,2.1,0.18
2018,1,4,13,30,976,90,777,4.800000000000001,22.400000000000002,817,246,2.5,0.18
2018,1,4,14,30,950,88,696,4.6000000000000005,22.5,817,248,2.7,0.18
2018,1,4,15,30,891,83,550,4.3,22.1,816,250,2.8000000000000003,0.18
2018,1,4,16,30,781,71,354,4.2,20.5,816,249,2.2,0.18
2018,1,4,17,30,530,48,136,6.6000000000000005,19.200000000000003,816,249,1.6,0.18
2018,1,4,18,30,0,0,0,6.5,15.100000000000001,817,249,1.2000000000000002,0.18
2018,1,4,19,30,0,0,0,5.800000000000001,14.4,817,252,1.2000000000000002,0.18
2018,1,4,20,30,0,0,0,5.300000000000001,13.600000000000001,818,257,1.2000000000000002,0.18
2018,1,4,21,30,0,0,0,5.1000000000000005,12.700000000000001,818,264,1.3,0.18
2018,1,4,22,30,0,0,0,4.9,11.700000000000001,818,268,1.2000000000000002,0.18
2018,1,4,23,30,0,0,0,4.7,10.9,818,268,1.2000000000000002,0.18
2018,1,5,0,30,0,0,0,4.5,10.3,818,269,1.2000000000000002,0.18
2018,1,5,1,30,0,0,0,4.4,9.8,818,274,1.2000000000000002,0.18
2018,1,5,2,30,0,0,0,4.4,9.4,818,285,1.1,0.18
2018,1,5,3,30,0,0,0,4.3,9.200000000000001,818,298,1.1,0.18
2018,1,5,4,30,0,0,0,4.2,9.1,818,311,0.9,0.18
2018,1,5,5,30,0,0,0,4,9,818,323,0.8,0.18
2018,1,5,6,30,0,0,0,3.9000000000000004,8.9,819,338,0.7000000000000001,0.18
2018,1,5,7,30,95,11,11,3.7,10.100000000000001,819,351,0.8,0.18
2018,1,5,8,30,659,47,182,4.4,13.200000000000001,820,326,1,0.18
2018,1,5,9,30,861,62,403,4.4,17.1,820,279,2,0.18
2018,1,5,10,30,950,70,593,4.4,19.900000000000002,820,261,3,0.18
2018,1,5,11,30,994,75,728,4.1000000000000005,21.400000000000002,820,260,3.1,0.18
2018,1,5,12,30,1012,77,796,3.6,22.5,819,263,3.1,0.18
2018,1,5,13,30,1011,76,789,3.1,23.200000000000003,818,271,2.9000000000000004,0.18
2018,1,5,14,30,991,73,710,2.7,23.3,818,280,2.5,0.18
2018,1,5,15,30,946,67,565,2.3000000000000003,22.8,818,289,2.1,0.18
2018,1,5,16,30,854,57,368,2,21.200000000000003,818,296,1.4000000000000001,0.18
2018,1,5,17,30,628,40,146,6.4,20,818,300,0.9,0.18
2018,1,5,18,30,0,0,0,4.800000000000001,15.600000000000001,818,330,1.2000000000000002,0.18
2018,1,5,19,30,0,0,0,4.3,13.8,819,177,1.2000000000000002,0.18
2018,1,5,20,30,0,0,0,3.8000000000000003,12.3,819,17,1.3,0.18
2018,1,5,21,30,0,0,0,3.3000000000000003,10.9,819,28,1.5,0.18
2018,1,5,22,30,0,0,0,3,9.700000000000001,820,34,1.7000000000000002,0.18
2018,1,5,23,30,0,0,0,2.9000000000000004,8.700000000000001,820,37,1.8,0.18
2018,1,6,0,30,0,0,0,3,7.7,820,38,1.7000000000000002,0.18
2018,1,6,1,30,0,0,0,3,6.9,820,34,1.5,0.18
2018,1,6,2,30,0,0,0,2.9000000000000004,6.300000000000001,820,27,1.4000000000000001,0.18
2018,1,6,3,30,0,0,0,2.8000000000000003,5.800000000000001,820,24,1.3,0.18
2018,1,6,4,30,0,0,0,2.6,5.300000000000001,820,25,1.3,0.18
2018,1,6,5,30,0,0,0,2.2,5,820,28,1.4000000000000001,0.18
2018,1,6,6,30,0,0,0,1.9000000000000001,4.9,820,30,1.5,0.18
2018,1,6,7,30,94,10,10,1.7000000000000002,6.9,821,32,2.3000000000000003,0.18
2018,1,6,8,30,729,41,190,1.8,10.9,821,34,2.9000000000000004,0.18
2018,1,6,9,30,916,54,416,1.8,15.3,821,36,3,0.18
2018,1,6,10,30,1002,60,612,0.30000000000000004,19,821,35,2.9000000000000004,0.18
2018,1,6,11,30,1040,65,749,-0.4,21.1,821,29,2.6,0.18
2018,1,6,12,30,1053,68,817,-1.1,22.400000000000002,820,18,2.4000000000000004,0.18
2018,1,6,13,30,1047,67,807,-1.7000000000000002,23.1,819,12,2.3000000000000003,0.18
2018,1,6,14,30,901,111,692,-2.2,23.1,818,15,2.2,0.18
2018,1,6,15,30,976,64,580,-2.7,22.5,818,19,2.1,0.18
2018,1,6,16,30,866,57,375,-2.7,20.400000000000002,818,24,1.6,0.18
2018,1,6,17,30,668,39,154,3.4000000000000004,18.8,818,27,1.1,0.18
2018,1,6,18,30,0,0,0,2.3000000000000003,13.5,819,40,1.2000000000000002,0.18
2018,1,6,19,30,0,0,0,1.6,11.8,819,47,1.3,0.18
2018,1,6,20,30,0,0,0,1.1,10.4,819,56,1.4000000000000001,0.18
2018,1,6,21,30,0,0,0,0.8,9.3,820,65,1.5,0.18
2018,1,6,22,30,0,0,0,0.9,8.4,819,75,1.5,0.18
2018,1,6,23,30,0,0,0,1.4000000000000001,7.5,819,83,1.4000000000000001,0.18
2018,1,7,0,30,0,0,0,2.1,6.7,819,89,1.3,0.18
2018,1,7,1,30,0,0,0,2.8000000000000003,6,818,92,1.2000000000000002,0.18
2018,1,7,2,30,0,0,0,3.3000000000000003,5.5,818,94,1,0.18
2018,1,7,3,30,0,0,0,3.3000000000000003,5.2,818,90,0.9,0.18
2018,1,7,4,30,0,0,0,3,5.1000000000000005,818,81,0.9,0.18
2018,1,7,5,30,0,0,0,2.7,5.1000000000000005,818,75,0.8,0.18
2018,1,7,6,30,0,0,0,2.3000000000000003,5.300000000000001,818,78,0.7000000000000001,0.18
2018,1,7,7,30,59,8,8,2,7,819,88,0.9,0.18
2018,1,7,8,30,557,56,170,2.5,10.5,819,188,0.8,0.18
2018,1,7,9,30,899,57,413,2.2,14.8,819,285,1.1,0.18
2018,1,7,10,30,981,65,605,1.3,18.900000000000002,819,283,2,0.18
2018,1,7,11,30,1016,70,740,0.1,21.400000000000002,819,278,2.5,0.18
2018,1,7,12,30,1029,73,807,0.1,22.6,818,274,2.5,0.18
2018,1,7,13,30,1027,74,802,0.1,23.3,817,271,2.4000000000000004,0.18
2018,1,7,14,30,1007,72,723,-0.1,23.400000000000002,816,268,2.4000000000000004,0.18
2018,1,7,15,30,956,67,574,-0.2,22.8,816,266,2.2,0.18
2018,1,7,16,30,863,57,376,0,20.700000000000003,816,264,1.6,0.18
2018,1,7,17,30,639,41,152,5.4,19.200000000000003,816,264,1,0.18
2018,1,7,18,30,0,0,0,4.1000000000000005,15.8,817,263,1.1,0.18
2018,1,7,19,30,0,0,0,2.9000000000000004,14.9,817,268,1.2000000000000002,0.18
2018,1,7,20,30,0,0,0,2.3000000000000003,14.100000000000001,817,275,1.2000000000000002,0.18
2018,1,7,21,30,0,0,0,1.9000000000000001,13.200000000000001,817,285,1.2000000000000002,0.18
2018,1,7,22,30,0,0,0,1.9000000000000001,12.3,817,296,1.2000000000000002,0.18
2018,1,7,23,30,0,0,0,2,11.3,817,308,1.2000000000000002,0.18
2018,1,8,0,30,0,0,0,2,10.200000000000001,817,325,1.2000000000000002,0.18
2018,1,8,1,30,0,0,0,2.1,9.200000000000001,817,341,1.2000000000000002,0.18
2018,1,8,2,30,0,0,0,2,8.3,817,353,1.3,0.18
2018,1,8,3,30,0,0,0,1.8,7.5,817,181,1.4000000000000001,0.18
2018,1,8,4,30,0,0,0,1.6,6.9,817,8,1.5,0.18
2018,1,8,5,30,0,0,0,1.3,6.5,817,14,1.7000000000000002,0.18
2018,1,8,6,30,0,0,0,1,6.5,818,20,1.9000000000000001,0.18
2018,1,8,7,30,58,8,8,0.6000000000000001,8.200000000000001,818,25,2.7,0.18
2018,1,8,8,30,664,45,180,0.4,11.9,819,34,3.5,0.18
2018,1,8,9,30,892,55,408,0.4,16.1,819,49,4.4,0.18
2018,1,8,10,30,970,63,598,-1.4000000000000001,19.6,819,63,5.1000000000000005,0.18
2018,1,8,11,30,1011,68,735,-1.4000000000000001,21.400000000000002,818,69,5,0.18
2018,1,8,12,30,1028,69,803,-0.8,22.400000000000002,818,72,4.7,0.18
2018,1,8,13,30,1026,69,798,-0.4,22.900000000000002,817,74,4.3,0.18
2018,1,8,14,30,1006,67,720,-0.2,22.900000000000002,816,75,4,0.18
2018,1,8,15,30,961,63,576,0,22.3,816,77,3.6,0.18
2018,1,8,16,30,876,54,380,0.30000000000000004,20.400000000000002,817,80,2.6,0.18
2018,1,8,17,30,662,40,157,3.3000000000000003,18.900000000000002,817,82,1.8,0.18
2018,1,8,18,30,28,3,2,4.1000000000000005,13.100000000000001,818,88,1.5,0.18
2018,1,8,19,30,0,0,0,3.6,11.9,818,91,1.7000000000000002,0.18
2018,1,8,20,30,0,0,0,3.5,11,819,93,1.8,0.18
2018,1,8,21,30,0,0,0,3.4000000000000004,10,819,96,1.9000000000000001,0.18
2018,1,8,22,30,0,0,0,3.3000000000000003,9,819,97,1.8,0.18
2018,1,8,23,30,0,0,0,3.2,8,818,97,1.6,0.18
2018,1,9,0,30,0,0,0,3.3000000000000003,7.1000000000000005,818,95,1.5,0.18
2018,1,9,1,30,0,0,0,3.3000000000000003,6.300000000000001,818,91,1.3,0.18
2018,1,9,2,30,0,0,0,3.2,5.6000000000000005,818,87,1.2000000000000002,0.18
2018,1,9,3,30,0,0,0,3,5,818,83,1.2000000000000002,0.18
2018,1,9,4,30,0,0,0,2.6,4.6000000000000005,818,81,1.2000000000000002,0.18
2018,1,9,5,30,0,0,0,2.1,4.2,818,79,1.2000000000000002,0.18
2018,1,9,6,30,0,0,0,1.4000000000000001,4.2,819,75,1.1,0.18
2018,1,9,7,30,7,6,6,0.7000000000000001,6.5,819,68,1.4000000000000001,0.18
2018,1,9,8,30,529,58,166,0.9,10.600000000000001,819,64,1.7000000000000002,0.18
2018,1,9,9,30,944,49,423,0.4,15.4,820,74,1.4000000000000001,0.18
2018,1,9,10,30,848,104,572,-2.7,19.6,819,96,1.2000000000000002,0.18
2018,1,9,11,30,930,109,724,-5.5,22.1,819,130,1,0.18
2018,1,9,12,30,887,143,778,-6.7,23.5,818,166,0.9,0.18
2018,1,9,13,30,1031,83,817,-7.5,24.3,817,191,0.9,0.18
2018,1,9,14,30,944,101,716,-7.800000000000001,24.5,816,206,1,0.18
2018,1,9,15,30,984,69,596,-8.1,24.1,816,215,1,0.18
2018,1,9,16,30,696,88,349,-7.800000000000001,22.200000000000003,816,224,0.9,0.18
2018,1,9,17,30,598,44,151,2.1,20.8,816,229,0.7000000000000001,0.18
2018,1,9,18,30,73,9,6,-1.5,16.7,816,247,1.2000000000000002,0.18
2018,1,9,19,30,0,0,0,-2.2,15.5,817,260,1.2000000000000002,0.18
2018,1,9,20,30,0,0,0,-2.7,14.5,817,273,1.2000000000000002,0.18
2018,1,9,21,30,0,0,0,-3,13.600000000000001,817,285,1.2000000000000002,0.18
2018,1,9,22,30,0,0,0,-3.4000000000000004,12.700000000000001,817,295,1.2000000000000002,0.18
2018,1,9,23,30,0,0,0,-3.6,12,817,302,1.2000000000000002,0.18
2018,1,10,0,30,0,0,0,-3.9000000000000004,11.4,817,308,1.1,0.18
2018,1,10,1,30,0,0,0,-4.1000000000000005,10.8,816,311,1,0.18
2018,1,10,2,30,0,0,0,-4.1000000000000005,10.100000000000001,816,316,0.9,0.18
2018,1,10,3,30,0,0,0,-4.2,9.600000000000001,816,323,0.8,0.18
2018,1,10,4,30,0,0,0,-4.1000000000000005,9.1,816,331,0.7000000000000001,0.18
2018,1,10,5,30,0,0,0,-4,8.6,816,338,0.6000000000000001,0.18
2018,1,10,6,30,0,0,0,-3.9000000000000004,8.200000000000001,817,338,0.5,0.18
2018,1,10,7,30,81,9,9,-3.6,9.3,817,270,0.5,0.18
2018,1,10,8,30,658,49,183,-0.7000000000000001,12.100000000000001,818,217,0.7000000000000001,0.18
2018,1,10,9,30,887,62,413,-0.30000000000000004,15.9,818,237,1.5,0.18
2018,1,10,10,30,968,71,606,0.4,19.700000000000003,818,247,2.7,0.18
2018,1,10,11,30,1010,77,746,-1.2000000000000002,22.200000000000003,817,246,3.5,0.18
2018,1,10,12,30,1026,78,814,-0.5,23.400000000000002,816,248,3.9000000000000004,0.18
2018,1,10,13,30,1026,77,810,0.2,24,815,251,4.1000000000000005,0.18
2018,1,10,14,30,1005,73,730,0.4,24.200000000000003,814,254,4.2,0.18
2018,1,10,15,30,960,67,584,0.5,23.6,814,256,4.2,0.18
2018,1,10,16,30,871,57,386,0.7000000000000001,21.6,814,257,3.3000000000000003,0.18
2018,1,10,17,30,657,41,161,3.2,20,814,257,2.5,0.18
2018,1,10,18,30,77,9,6,4.1000000000000005,14,814,260,1.7000000000000002,0.18
2018,1,10,19,30,0,0,0,3.7,12.9,815,264,1.8,0.18
2018,1,10,20,30,0,0,0,3.5,11.9,815,267,1.8,0.18
2018,1,10,21,30,0,0,0,3.5,10.9,816,269,1.8,0.18
2018,1,10,22,30,0,0,0,3.6,9.9,816,269,1.7000000000000002,0.18
2018,1,10,23,30,0,0,0,3.8000000000000003,8.9,815,271,1.6,0.18
2018,1,11,0,30,0,0,0,4.1000000000000005,8,815,277,1.5,0.18
2018,1,11,1,30,0,0,0,4.5,7.300000000000001,815,288,1.5,0.18
2018,1,11,2,30,0,0,0,4.7,6.6000000000000005,815,297,1.5,0.18
2018,1,11,3,30,0,0,0,4.9,6,815,298,1.4000000000000001,0.18
2018,1,11,4,30,0,0,0,5,5.4,815,296,1.4000000000000001,0.18
2018,1,11,5,30,0,0,0,4.800000000000001,5,815,295,1.3,0.18
2018,1,11,6,30,0,0,0,4.6000000000000005,4.800000000000001,815,299,1.3,0.18
2018,1,11,7,30,131,12,11,4.2,6.7,815,304,1.6,0.18
2018,1,11,8,30,763,41,196,4,10.3,816,308,1.9000000000000001,0.18
2018,1,11,9,30,946,52,427,3.7,14.5,816,309,2.5,0.18
2018,1,11,10,30,998,66,618,0,18.900000000000002,817,316,3.5,0.18
2018,1,11,11,30,1063,63,768,-3.8000000000000003,21.900000000000002,816,323,3.8000000000000003,0.18
2018,1,11,12,30,992,103,816,-5.6000000000000005,23.8,815,324,3.8000000000000003,0.18
2018,1,11,13,30,1075,67,837,-7,24.900000000000002,815,326,3.7,0.18
2018,1,11,14,30,1054,65,756,-7.9,25.3,814,330,3.7,0.18
2018,1,11,15,30,1007,63,608,-8.4,24.900000000000002,814,338,3.4000000000000004,0.18
2018,1,11,16,30,931,55,409,-8,22.200000000000003,814,350,2.4000000000000004,0.18
2018,1,11,17,30,733,41,176,1.4000000000000001,20,815,358,1.6,0.18
2018,1,11,18,30,98,10,7,-1.4000000000000001,14.100000000000001,816,18,2.4000000000000004,0.18
2018,1,11,19,30,0,0,0,-2.5,12.3,817,25,3.1,0.18
2018,1,11,20,30,0,0,0,-2.6,10.5,818,29,3.4000000000000004,0.18
2018,1,11,21,30,0,0,0,-2.6,9.200000000000001,818,31,3.7,0.18
2018,1,11,22,30,0,0,0,-2.5,8.1,818,33,3.9000000000000004,0.18
2018,1,11,23,30,0,0,0,-2.6,7.2,818,35,3.8000000000000003,0.18
2018,1,12,0,30,0,0,0,-2.6,6.4,818,38,3.6,0.18
2018,1,12,1,30,0,0,0,-2.6,5.6000000000000005,818,41,3.3000000000000003,0.18
2018,1,12,2,30,0,0,0,-2.5,5,818,43,3,0.18
2018,1,12,3,30,0,0,0,-2.4000000000000004,4.4,818,45,2.7,0.18
2018,1,12,4,30,0,0,0,-2.1,3.9000000000000004,818,48,2.4000000000000004,0.18
2018,1,12,5,30,0,0,0,-1.8,3.3000000000000003,819,52,2.1,0.18
2018,1,12,6,30,0,0,0,-1.3,3,819,57,1.9000000000000001,0.18
2018,1,12,7,30,119,13,11,-0.7000000000000001,4.7,819,63,2.5,0.18
2018,1,12,8,30,741,43,194,0.4,8.3,820,71,3.3000000000000003,0.18
2018,1,12,9,30,934,55,426,1.1,11.8,820,79,3.4000000000000004,0.18
2018,1,12,10,30,1017,62,626,0.8,15.100000000000001,820,83,3.1,0.18
2018,1,12,11,30,1058,64,768,0.2,17.8,819,88,2.5,0.18
2018,1,12,12,30,1075,66,841,-0.7000000000000001,20,818,95,1.9000000000000001,0.18
2018,1,12,13,30,1076,65,838,-2,21.6,817,207,0.9,0.18
2018,1,12,14,30,1059,63,760,-4.3,22.6,816,305,0.6000000000000001,0.18
2018,1,12,15,30,1019,58,612,-6.300000000000001,22.700000000000003,816,296,0.9,0.18
2018,1,12,16,30,927,51,406,-6.5,21.200000000000003,817,299,0.8,0.18
2018,1,12,17,30,730,38,175,1.1,20,817,301,0.6000000000000001,0.18
2018,1,12,18,30,105,10,7,-2.3000000000000003,16.5,817,163,0.7000000000000001,0.18
2018,1,12,19,30,0,0,0,-2.8000000000000003,14.9,818,13,0.9,0.18
2018,1,12,20,30,0,0,0,-2.8000000000000003,13.200000000000001,818,32,1,0.18
2018,1,12,21,30,0,0,0,-2.5,11.5,818,44,1.1,0.18
2018,1,12,22,30,0,0,0,-2.5,10.100000000000001,818,52,1.1,0.18
2018,1,12,23,30,0,0,0,-2.6,9.200000000000001,818,56,1.1,0.18
2018,1,13,0,30,0,0,0,-2.8000000000000003,8.6,818,59,1.1,0.18
2018,1,13,1,30,0,0,0,-3.2,8.3,818,62,1.1,0.18
2018,1,13,2,30,0,0,0,-3.5,7.9,818,62,1.1,0.18
2018,1,13,3,30,0,0,0,-3.8000000000000003,7.5,818,60,1.1,0.18
2018,1,13,4,30,0,0,0,-4.1000000000000005,6.9,818,57,1.2000000000000002,0.18
2018,1,13,5,30,0,0,0,-4.4,6.1000000000000005,818,53,1.3,0.18
2018,1,13,6,30,0,0,0,-4.5,5,819,49,1.3,0.18
2018,1,13,7,30,63,9,8,-4.1000000000000005,6.6000000000000005,820,47,1.8,0.18
2018,1,13,8,30,613,50,175,-3.4000000000000004,10.700000000000001,821,47,2.6,0.18
2018,1,13,9,30,922,53,419,-4.3,14.700000000000001,821,46,3,0.18
2018,1,13,10,30,1001,60,616,-4.5,18.3,821,45,3,0.18
2018,1,13,11,30,1039,66,758,-4.6000000000000005,20.5,820,46,2.9000000000000004,0.18
2018,1,13,12,30,1006,91,818,-4.6000000000000005,21.8,820,49,3,0.18
2018,1,13,13,30,1052,70,828,-4.6000000000000005,22.400000000000002,819,52,3.2,0.18
2018,1,13,14,30,1003,78,741,-4.6000000000000005,22.400000000000002,819,53,3.4000000000000004,0.18
2018,1,13,15,30,973,69,600,-4.6000000000000005,21.6,819,55,3.7,0.18
2018,1,13,16,30,881,60,400,-4.5,19.400000000000002,819,59,3.6,0.18
2018,1,13,17,30,573,50,159,-2.6,17.8,820,61,3.3000000000000003,0.18
2018,1,13,18,30,79,9,7,-1.8,11.8,821,71,3.5,0.18
2018,1,13,19,30,0,0,0,-2.4000000000000004,9.600000000000001,822,78,4.1000000000000005,0.18
2018,1,13,20,30,0,0,0,-2.3000000000000003,7.6000000000000005,822,82,4.1000000000000005,0.18
2018,1,13,21,30,0,0,0,-1.8,6.2,822,83,3.9000000000000004,0.18
2018,1,13,22,30,0,0,0,-1.3,5.300000000000001,822,84,3.6,0.18
2018,1,13,23,30,0,0,0,-0.8,4.5,821,85,3.3000000000000003,0.18
2018,1,14,0,30,0,0,0,-0.5,3.9000000000000004,821,84,3,0.18
2018,1,14,1,30,0,0,0,-0.2,3.2,821,82,2.7,0.18
2018,1,14,2,30,0,0,0,0,2.6,820,78,2.5,0.18
2018,1,14,3,30,0,0,0,0,2,820,72,2.5,0.18
2018,1,14,4,30,0,0,0,-0.1,1.6,820,68,2.6,0.18
2018,1,14,5,30,0,0,0,-0.30000000000000004,1.2000000000000002,821,64,2.5,0.18
2018,1,14,6,30,0,0,0,-0.6000000000000001,0.9,821,61,2.5,0.18
2018,1,14,7,30,95,11,10,-0.9,2.1,822,63,2.9000000000000004,0.18
2018,1,14,8,30,611,53,178,-1.1,5.6000000000000005,822,71,3.1,0.18
2018,1,14,9,30,891,62,417,-1.6,10.100000000000001,822,81,2.9000000000000004,0.18
2018,1,14,10,30,982,69,615,-2.1,14.600000000000001,822,80,2.4000000000000004,0.18
2018,1,14,11,30,1027,72,758,-3.8000000000000003,18.400000000000002,821,48,1.9000000000000001,0.18
2018,1,14,12,30,1046,74,832,-4.800000000000001,20.8,820,15,1.9000000000000001,0.18
